Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,tenure_duration,revenue_per_month,revenue_per_month_missing,revenue_deviation,revenue_deviation_missing
8919-FYFQZ,Male,73,No,Yes,Yes,No,0,United States,California,Livermore,94550,37.571748,-121.659562,75929,Q3,Yes,2,44,,No,0.0,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0.0,0,0.0,1359.7,1,Churned,Yes,96,4829,Competitor,Competitor had better devices,36-48 (3-4 Years),30.902272727272727,0,1.0181967949678,0
6646-QVXLR,Male,77,No,Yes,Yes,No,0,United States,California,Napa,94558,38.489789,-122.27011,63947,Q3,Yes,1,62,,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,1,Churned,Yes,91,5052,Competitor,Competitor had better devices,60-72 (5-6 Years),110.06725806451612,0,1.060889234356782,0
9369-XFEHK,Female,76,No,Yes,Yes,No,0,United States,California,Pleasanton,94566,37.633361,-121.862395,36669,Q3,Yes,1,33,,Yes,33.19,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2656.5,0.0,0,1095.27,3751.77,2,Churned,Yes,72,3601,Competitor,Competitor offered more data,24-36 (2-3 Years),113.69,0,1.410545905707196,0
1374-DMZUI,Female,65,No,Yes,No,No,0,United States,California,San Ramon,94583,37.766556,-121.976784,44078,Q3,No,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0.0,0,198.0,622.45,2,Churned,Yes,91,5419,Competitor,Competitor made better offer,0-12 (~1 Year),155.6125,0,1.6501855779427361,0
1989-PRJHP,Male,75,No,Yes,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,Q3,Yes,1,27,,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,1,Churned,Yes,65,2377,Competitor,Competitor had better devices,24-36 (2-3 Years),80.7462962962963,0,1.0694873681628647,0
4822-RVYBB,Male,75,No,Yes,No,No,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205,Q3,No,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,1,Churned,Yes,90,5906,Attitude,Attitude of support person,0-12 (~1 Year),142.875,0,1.4202286282306165,0
4184-TJFAN,Female,68,No,Yes,Yes,No,0,United States,California,Berkeley,94707,37.897753,-122.279391,11889,Q3,Yes,1,3,Offer E,Yes,25.77,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,0,77.31,351.06,1,Churned,Yes,68,4486,Attitude,Attitude of support person,0-12 (~1 Year),117.02,0,1.3252548131370327,0
4145-UQXUQ,Female,71,No,Yes,No,No,0,United States,California,Berkeley,94710,37.872902,-122.303708,8157,Q3,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,0,343.44,1073.39,1,Churned,Yes,81,5662,Competitor,Competitor had better devices,0-12 (~1 Year),134.17375,0,1.456826818675353,0
1236-WFCDV,Male,74,No,Yes,No,No,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,Q3,No,0,14,,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0,158.34,1424.4399999999998,3,Churned,Yes,96,4777,Competitor,Competitor offered more data,12-24 (1-2 Years),101.74571428571427,0,1.1248835189133695,0
1271-SJBGZ,Male,77,No,Yes,No,No,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,Q3,No,0,12,,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,1,Churned,Yes,74,2437,Competitor,Competitor had better devices,12-24 (1-2 Years),43.9125,0,1.0060137457044673,0
4441-NIHPT,Female,73,No,Yes,No,No,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,Q3,No,0,13,,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.16,1,Churned,Yes,90,2995,Competitor,Competitor had better devices,12-24 (1-2 Years),112.7046153846154,0,1.5168858059840564,0
8999-BOHSE,Female,68,No,Yes,No,No,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,Q3,No,0,11,,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,2,Churned,Yes,89,2202,Attitude,Attitude of support person,0-12 (~1 Year),99.20545454545454,0,1.1059693929259147,0
7029-RPUAV,Male,74,No,Yes,Yes,No,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,Q3,Yes,1,17,,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,3,Churned,Yes,87,5508,Competitor,Competitor offered more data,12-24 (1-2 Years),123.61823529411765,0,1.2306444529031124,0
8111-SLLHI,Male,65,No,Yes,Yes,No,0,United States,California,San Jose,95128,37.316146,-121.936285,32804,Q3,Yes,1,39,,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,3,Churned,Yes,96,4687,Attitude,Attitude of support person,36-48 (3-4 Years),143.11666666666667,0,1.3546300678340433,0
5293-WXJAK,Female,73,No,Yes,Yes,No,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,Yes,5,11,,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,3,Churned,Yes,82,4553,Competitor,Competitor offered more data,0-12 (~1 Year),120.30909090909091,0,1.1562622864881396,0
4086-YQSNZ,Female,74,No,Yes,Yes,No,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,Q3,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.87,233.92,2,Churned,Yes,89,3834,Attitude,Attitude of service provider,0-12 (~1 Year),77.97333333333333,0,0.9698175787728025,0
8399-YNDCH,Male,80,No,Yes,No,No,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,Q3,No,0,21,,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,1,Churned,Yes,70,4716,Competitor,Competitor had better devices,12-24 (1-2 Years),93.48428571428572,0,1.5567741168074225,0
5565-FILXA,Female,76,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,16,,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,2,Churned,Yes,96,5913,Other,Don't know,12-24 (1-2 Years),134.325,0,1.3970358814352573,0
4187-CINZD,Female,73,No,Yes,No,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,No,0,46,,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,2,Churned,Yes,90,3180,Competitor,Competitor had better devices,36-48 (3-4 Years),102.30826086956522,0,1.0741024763208946,0
6818-WOBHJ,Female,70,No,Yes,Yes,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476,Q3,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.44,1,Churned,Yes,69,5651,Competitor,Competitor had better devices,60-72 (5-6 Years),114.24176470588235,0,1.2750196953781512,0
9134-CEQMF,Male,75,No,Yes,Yes,No,0,United States,California,Nice,95464,39.12334,-122.838198,2223,Q3,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,2,Churned,Yes,89,3077,Dissatisfaction,Network reliability,0-12 (~1 Year),110.30142857142857,0,1.2324181963288108,0
8519-IMDHU,Male,74,No,Yes,Yes,No,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,Q3,Yes,1,15,,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,1,Churned,Yes,83,4981,Competitor,Competitor had better devices,12-24 (1-2 Years),134.95333333333332,0,1.5765576323987538,0
3372-KWFBM,Male,76,No,Yes,No,No,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,Q3,No,0,16,,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,3,Churned,Yes,81,2508,Dissatisfaction,Network reliability,12-24 (1-2 Years),99.2425,0,1.1459872979214782,0
7206-GZCDC,Female,75,No,Yes,No,No,0,United States,California,Loleta,95551,40.665952,-124.240051,1447,Q3,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,2,Churned,Yes,75,4371,Attitude,Attitude of support person,0-12 (~1 Year),98.93,0,1.428592057761733,0
1768-ZAIFU,Female,74,No,Yes,No,No,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,Q3,No,0,1,,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,1,Churned,Yes,67,5688,Competitor,Competitor made better offer,0-12 (~1 Year),25.2,0,1.0,0
3793-MMFUH,Female,73,No,Yes,No,No,0,United States,California,Davis,95618,38.544002,-121.685559,648,Q3,No,0,13,,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,1,Churned,Yes,90,2230,Competitor,Competitor made better offer,12-24 (1-2 Years),118.26076923076924,0,1.244195362764537,0
6567-HOOPW,Female,69,No,Yes,No,No,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,Q3,No,0,1,,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,3,Churned,Yes,76,4363,Competitor,Competitor made better offer,0-12 (~1 Year),99.26,0,1.2532828282828283,0
8621-MNIHH,Female,75,No,Yes,Yes,No,0,United States,California,Madison,95653,38.674276,-121.961866,844,Q3,Yes,1,34,,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.4700000000003,1,Churned,Yes,88,3369,Competitor,Competitor had better devices,24-36 (2-3 Years),97.51382352941177,0,1.034629427367764,0
5419-CONWX,Female,65,No,Yes,No,No,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,Q3,No,0,4,,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.5700000000001,1,Churned,Yes,89,2268,Competitor,Competitor had better devices,0-12 (~1 Year),123.39250000000003,0,1.2363977955911827,0
7024-OHCCK,Female,77,No,Yes,No,No,0,United States,California,Sheridan,95681,38.984756,-121.345074,1219,Q3,No,0,2,,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,3,Churned,Yes,72,4193,Other,Poor expertise of online support,0-12 (~1 Year),104.695,0,1.1155567394778902,0
5357-TZHPP,Male,67,No,Yes,No,No,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,Q3,No,0,9,,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,2,Churned,Yes,83,5745,Attitude,Attitude of support person,0-12 (~1 Year),112.1888888888889,0,1.3292522380200105,0
0506-LVNGN,Female,78,No,Yes,No,No,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,Q3,No,0,5,,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.65,561.3,1,Churned,Yes,90,4028,Competitor,Competitor had better devices,0-12 (~1 Year),112.25999999999999,0,1.48590337524818,0
9809-IMGCQ,Male,65,No,Yes,No,No,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,Q3,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,1,Churned,Yes,93,4458,Competitor,Competitor made better offer,12-24 (1-2 Years),139.405,0,1.4416235780765254,0
3254-YRILK,Male,74,No,Yes,No,No,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,Q3,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,1,Churned,Yes,69,5683,Competitor,Competitor had better devices,12-24 (1-2 Years),133.43315789473684,0,1.5128475951784222,0
0529-ONKER,Male,70,No,Yes,No,No,0,United States,California,Forest Ranch,95942,40.077028,-121.494168,1351,Q3,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.35,3,Churned,Yes,96,2099,Attitude,Attitude of support person,12-24 (1-2 Years),122.82333333333332,0,1.6235734743335535,0
5240-IJOQT,Male,69,No,Yes,No,No,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,Q3,No,0,1,,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,1,Churned,Yes,88,3348,Competitor,Competitor had better devices,0-12 (~1 Year),86.04,0,1.1518072289156627,0
0661-XEYAN,Female,76,No,Yes,No,No,0,United States,California,Nevada City,95959,39.333737,-120.858667,17269,Q3,No,0,1,,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,1,Churned,Yes,90,3884,Competitor,Competitor had better devices,0-12 (~1 Year),45.8,0,1.7751937984496122,0
2660-EMUBI,Male,71,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,1,Churned,Yes,75,5353,Competitor,Competitor made better offer,0-12 (~1 Year),131.20499999999998,0,1.3760356581017303,0
7675-OZCZG,Female,76,No,Yes,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,3,,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.52,3,Churned,Yes,77,4145,Competitor,Competitor made better offer,0-12 (~1 Year),75.84,0,1.6853333333333333,0
9391-EOYLI,Male,77,No,Yes,Yes,No,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845,Q3,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.84,2,Churned,Yes,69,5374,Competitor,Competitor made better offer,12-24 (1-2 Years),86.15333333333332,0,1.070892894137145,0
2761-OCIAX,Male,74,No,Yes,No,No,0,United States,California,Palo Cedro,96073,40.582399,-122.195512,4931,Q3,No,0,2,,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42000000000002,2,Churned,Yes,81,2803,Competitor,Competitor made better offer,0-12 (~1 Year),89.21000000000001,0,1.194243641231593,0
3068-OMWZA,Male,77,No,Yes,No,No,0,United States,California,Round Mountain,96084,40.923558,-122.059933,459,Q3,No,0,1,,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,1,Churned,Yes,91,3106,Competitor,Competitor made better offer,0-12 (~1 Year),148.4,0,1.6711711711711712,0
4154-AQUGT,Male,76,No,Yes,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.4599999999998,1,Churned,Yes,82,3861,Competitor,Competitor made better offer,12-24 (1-2 Years),91.41999999999999,0,1.0266142616507579,0
8017-LXHFA,Female,77,No,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.9100000000001,3010.51,2,Churned,Yes,95,2740,Competitor,Competitor made better offer,12-24 (1-2 Years),130.8917391304348,0,1.3814431570494436,0
4248-QPAVC,Female,80,No,Yes,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.3900000000003,1,Churned,Yes,90,3209,Competitor,Competitor made better offer,12-24 (1-2 Years),122.90529411764707,0,1.4400151624797548,0
4690-LLKUA,Male,68,No,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,17,,Yes,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0,695.81,1466.41,1,Churned,Yes,93,3797,Competitor,Competitor made better offer,12-24 (1-2 Years),86.25941176470589,0,1.914748318861396,0
9490-DFPMD,Female,79,No,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,42,,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.61,2,Churned,Yes,90,4871,Competitor,Competitor made better offer,36-48 (3-4 Years),93.84785714285715,0,1.1086574972576153,0
8580-AECUZ,Male,65,No,Yes,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,1,,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.4,3,Churned,Yes,92,5001,Competitor,Competitor made better offer,0-12 (~1 Year),121.4,0,1.5347661188369155,0
5047-LHVLY,Male,68,No,Yes,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,2,Churned,Yes,91,3438,Competitor,Competitor made better offer,0-12 (~1 Year),89.93,0,1.793220338983051,0
8375-DKEBR,Female,72,No,Yes,No,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,Q3,No,0,1,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.11,1,Churned,Yes,96,3438,Competitor,Competitor had better devices,0-12 (~1 Year),104.11,0,1.4958333333333333,0
7279-BUYWN,Female,66,No,Yes,No,No,0,United States,California,Buena Park,90620,33.845706,-118.012204,44442,Q3,No,0,41,,Yes,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,1,Churned,Yes,89,3380,Attitude,Attitude of support person,36-48 (3-4 Years),142.3280487804878,0,1.257314918555546,0
7156-MHUGY,Male,68,No,Yes,No,No,0,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Q3,No,0,13,,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.7400000000002,1,Churned,Yes,76,5394,Competitor,Competitor had better devices,12-24 (1-2 Years),126.98000000000002,0,1.403093922651934,0
9606-PBKBQ,Male,69,No,Yes,Yes,No,0,United States,California,Long Beach,90813,33.781086,-118.199049,63136,Q3,Yes,1,32,,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,1,Churned,Yes,94,4584,Attitude,Attitude of support person,24-36 (2-3 Years),87.005,0,1.0235882352941177,0
3536-IQCTX,Male,76,No,Yes,Yes,No,0,United States,California,South Pasadena,91030,34.110444,-118.156957,23984,Q3,Yes,1,32,,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,1,Churned,Yes,75,2712,Competitor,Competitor had better devices,24-36 (2-3 Years),132.759375,0,1.5563818874560376,0
3132-TVFDZ,Male,70,No,Yes,Yes,No,0,United States,California,Glendale,91202,34.167926,-118.267539,21990,Q3,Yes,1,57,,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.8799999999997,2,Churned,Yes,82,5172,Attitude,Attitude of support person,48-60 (4-5 Years),44.927719298245606,0,1.0017328717557548,0
8080-DDEMJ,Male,71,No,Yes,No,No,0,United States,California,Glendale,91204,34.136306,-118.26036,17015,Q3,No,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,2,Churned,Yes,79,4499,Attitude,Attitude of support person,0-12 (~1 Year),60.38,0,1.3388026607538803,0
6702-OHFWR,Male,75,No,Yes,No,No,0,United States,California,Reseda,91335,34.200175,-118.540958,68018,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,3,Churned,Yes,91,4972,Other,Poor expertise of online support,0-12 (~1 Year),43.3,0,1.0,0
4510-PYUSH,Female,67,No,Yes,No,No,0,United States,California,Sylmar,91342,34.321621,-118.399841,81986,Q3,No,0,38,,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8,3242.4500000000003,1,Churned,Yes,75,3110,Attitude,Attitude of support person,36-48 (3-4 Years),85.32763157894738,0,1.4930469217663582,0
8840-DQLGN,Female,65,No,Yes,Yes,No,0,United States,California,Burbank,91502,34.177267,-118.31003,11517,Q3,Yes,1,35,,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3000000000001,4212.65,1,Churned,Yes,81,4745,Attitude,Attitude of support person,24-36 (2-3 Years),120.36142857142856,0,1.1976261549395877,0
4193-ORFCL,Female,80,No,Yes,No,No,0,United States,California,North Hollywood,91606,34.187599,-118.387125,45358,Q3,No,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,1,Churned,Yes,70,2740,Competitor,Competitor had better devices,0-12 (~1 Year),60.34,0,1.3379157427937916,0
7776-QWNFX,Male,71,No,Yes,Yes,No,0,United States,California,Chino,91710,33.990646,-117.663025,75319,Q3,Yes,1,30,,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,3,Churned,Yes,83,4795,Attitude,Attitude of support person,24-36 (2-3 Years),55.56666666666667,0,1.1025132275132277,0
6689-TCZHQ,Female,70,No,Yes,No,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,Q3,No,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.349999999999994,439.75,3,Churned,Yes,65,4054,Attitude,Attitude of support person,0-12 (~1 Year),87.95,0,1.1139962001266623,0
